2386.png,0.9990606
2387.png,0.9971449
2388.png,3.8815888e-05
2389.png,0.15223913
2390.png,0.9876016
2391.png,0.0004079232
2392.png,7.3396627e-06
2393.png,0.9999901
2394.png,0.1115715
2395.png,0.99904996
2396.png,0.99750865
2397.png,0.99999976
2398.png,0.97015697
2399.png,0.9987231
2400.png,2.513779e-07
2401.png,0.90762657
2402.png,0.99179476
2403.png,0.09315927
2404.png,0.9572994
2405.png,0.9063671
2406.png,0.89960194
2407.png,0.99769944
2408.png,0.9867307
2409.png,0.7897815
2410.png,0.66142774
2411.png,0.0010557869
2412.png,0.026542522
2413.png,0.13699128
2414.png,0.00032756245
2415.png,0.9603927
2416.png,0.999951
2417.png,0.9871969
2418.png,1.6346497e-05
2419.png,1.1504192e-05
2420.png,0.00072165806
2421.png,0.9999248
2422.png,0.0047346405
2423.png,0.9988802
2424.png,0.004557567
2425.png,0.99936956
2426.png,0.6973833
2427.png,0.043200176
2428.png,0.9532458
2429.png,0.00010631333
2430.png,0.016111089
2431.png,0.9664302
2432.png,4.1617404e-06
2433.png,0.99974924
2434.png,0.041619416
2435.png,0.6624488
2436.png,0.0021671774
2437.png,0.00032237012
2438.png,0.9999542
2439.png,0.9972197
2440.png,1.0361215e-07
2441.png,0.048702154
2442.png,0.151348
2443.png,2.1574657e-07
2444.png,0.020163579
2445.png,0.00051538844
2446.png,0.42492327
2447.png,0.9980987
2448.png,0.9549702
2449.png,0.9998549
2450.png,0.0015130363
2451.png,0.05430063
2452.png,0.9940158
2453.png,0.9990995
2454.png,0.8187484
2455.png,0.9841024
2456.png,0.9932046
2457.png,0.99995077
2458.png,0.31399098
2459.png,0.021337429
2460.png,0.03901103
2461.png,2.6108946e-05
2462.png,0.83275414
2463.png,0.99909794
2464.png,0.99397546
2465.png,7.5526485e-05
2466.png,3.6715788e-05
2467.png,0.25793466
2468.png,5.735595e-06
2469.png,0.9999895
2470.png,8.941241e-05
2471.png,0.001314006
2472.png,0.0014280941
2473.png,0.49742177
2474.png,0.85690385
2475.png,4.081397e-05
2476.png,0.82918113
2477.png,0.05063693
2478.png,0.94712955
2479.png,0.9998733
2480.png,3.8622857e-05
2481.png,0.9008947
2482.png,0.017815651
2483.png,0.59424216
2484.png,0.92987305
2485.png,2.9507524e-05
2486.png,0.0040033096
2487.png,0.6863767
2488.png,0.46255612
2489.png,1.120081e-06
2490.png,0.9809919
2491.png,0.17255804
2492.png,0.3098387
2493.png,0.9902311
2494.png,0.9901017
2495.png,0.9993548
2496.png,1.8288694e-05
2497.png,0.999998
2498.png,0.87093544
2499.png,0.0004108195
2500.png,0.94671863
2501.png,0.35861903
2502.png,5.1599436e-05
2503.png,0.00033371054
2504.png,0.47773746
2505.png,0.18538302
2506.png,0.9617248
2507.png,0.9917498
2508.png,0.92835504
2509.png,0.97040963
2510.png,0.9999893
2511.png,0.99847883
2512.png,0.9991204
2513.png,0.9969056
2514.png,0.00020776797
2515.png,0.01539737
2516.png,0.0104844645
2517.png,0.75370914
2518.png,0.00032199506
2519.png,0.79299176
2520.png,0.94687957
2521.png,0.9935893
2522.png,0.98294395
2523.png,0.66508645
2524.png,0.9876693
2525.png,0.99685055
2526.png,0.99869233
2527.png,0.01943656
2528.png,0.99999034
2529.png,0.00062427577
2530.png,0.3602191
2531.png,0.956165
2532.png,0.0052070925
2533.png,0.00017923582
2534.png,0.87814504
2535.png,0.99945945
2536.png,0.769763
2537.png,6.155978e-05
2538.png,0.038128395
2539.png,0.0889667
2540.png,0.73749155
2541.png,0.00051066757
2542.png,0.01736474
2543.png,0.6774135
2544.png,0.9978003
2545.png,0.085502736
2546.png,0.02031251
2547.png,0.98525435
2548.png,2.663722e-05
2549.png,0.41599202
2550.png,0.9880497
2551.png,0.9998493
2552.png,0.99975175
2553.png,0.17069262
2554.png,0.65223724
2555.png,0.99959844
2556.png,0.99978584
2557.png,0.00016557667
2558.png,0.5224273
2559.png,0.164945
2560.png,0.99247277
2561.png,0.9996648
2562.png,0.99993396
2563.png,0.14663793
2564.png,0.30865067
2565.png,0.9986517
2566.png,0.98740953
2567.png,0.9764463
2568.png,0.000197867
2569.png,0.9999982
2570.png,0.9999918
2571.png,0.7299977
2572.png,0.04676433
2573.png,0.008006175
2574.png,0.000739869
2575.png,0.99996364
2576.png,0.99900347
2577.png,0.17293131
2578.png,0.2843996
2579.png,0.9934229
2580.png,0.021653282
2581.png,0.7168977
2582.png,0.9929663
2583.png,0.0010485662
2584.png,0.99996436
2585.png,0.9628404
2586.png,0.9782169
2587.png,0.8826065
2588.png,0.61236906
2589.png,0.99980325
2590.png,0.97505796
2591.png,0.9999726
2592.png,0.021450007
2593.png,0.04045369
2594.png,0.9705494
2595.png,0.020976407
2596.png,0.12573394
2597.png,0.7625617
2598.png,0.0021236027
2599.png,0.969465
2600.png,0.23063824
2601.png,0.0043181023
2602.png,0.9807057
2603.png,0.95316803
2604.png,0.98023325
2605.png,2.6901407e-06
2606.png,0.10190567
2607.png,0.99734336
2608.png,0.99999964
2609.png,0.016752437
2610.png,0.062855266
2611.png,0.9832078
2612.png,1.4543117e-05
2613.png,0.99999714
2614.png,0.9936893
2615.png,0.90077215
2616.png,0.1391175
2617.png,0.99418133
2618.png,0.999936
2619.png,0.05228306
2620.png,0.2793947
2621.png,8.552934e-06
2622.png,0.21203694
2623.png,0.008079246
2624.png,0.22221678
2625.png,0.05868449
2626.png,0.99998
2627.png,0.9931243
2628.png,0.00035858632
2629.png,0.7942381
2630.png,0.99996996
2631.png,0.73993236
2632.png,0.00093106803
2633.png,2.7175274e-06
2634.png,0.1425236
2635.png,0.999998
2636.png,0.99980444
2637.png,0.0008553014
2638.png,6.918435e-05
2639.png,0.35627368
2640.png,0.999022
2641.png,0.88743883
2642.png,0.21572769
2643.png,0.5641714
2644.png,0.049926735
2645.png,0.58190584
2646.png,0.00013525793
2647.png,0.9998142
2648.png,0.009453189
2649.png,0.8968115
2650.png,0.99964786
2651.png,0.9527079
2652.png,0.99646676
2653.png,0.00012500642
2654.png,0.7556877
2655.png,0.3111026
2656.png,0.9870762
2657.png,3.1983e-05
2658.png,1.0
2659.png,0.12463424
2660.png,0.9992918
2661.png,0.1652469
2662.png,0.026578788
2663.png,0.0008195751
2664.png,0.005943574
2665.png,0.98946744
2666.png,0.9923183
2667.png,0.20051607
2668.png,0.13728862
2669.png,0.6671327
2670.png,1.683681e-05
2671.png,1.2800829e-06
2672.png,0.0034890138
2673.png,0.99747354
2674.png,0.011384565
2675.png,0.001845294
2676.png,0.9999038
2677.png,0.99999225
2678.png,4.735448e-07
2679.png,0.98411036
2680.png,0.80591965
2681.png,0.9999943
2682.png,1.3002794e-07
2683.png,0.000101932754
2684.png,0.9998535
2685.png,0.7840557
2686.png,0.99831605
2687.png,0.25868776
2688.png,0.9999989
2689.png,0.49389574
2690.png,0.9997919
2691.png,0.035920884
2692.png,0.9112442
2693.png,0.99999523
2694.png,0.028852426
2695.png,7.1749093e-07
2696.png,0.18431519
2697.png,0.9999819
2698.png,0.9984976
2699.png,0.9981425
2700.png,0.9410863
2701.png,0.030534474
2702.png,2.5501681e-06
2703.png,0.014986581
2704.png,0.9990363
2705.png,0.11907995
2706.png,0.15468077
2707.png,0.9999429
2708.png,0.9999417
2709.png,0.9137919
2710.png,0.174929
2711.png,0.9530226
2712.png,0.99999225
2713.png,0.99075377
2714.png,0.32560325
2715.png,0.17487161
2716.png,0.976814
2717.png,0.99957246
2718.png,0.0014821711
2719.png,0.00017106923
2720.png,0.0058584525
2721.png,3.4336765e-05
2722.png,0.7658708
2723.png,0.12183175
2724.png,0.99999654
2725.png,0.22649406
2726.png,3.3342107e-07
2727.png,0.940411
2728.png,0.9873689
2729.png,0.0028080374
2730.png,0.99866176
2731.png,0.99943596
2732.png,0.0031660048
2733.png,0.984797
2734.png,0.00093495555
2735.png,0.775594
2736.png,0.0023014676
2737.png,0.9977888
2738.png,0.0018657341
2739.png,0.9991534
2740.png,0.008597967
2741.png,0.009078258
2742.png,0.489698
2743.png,0.97607464
2744.png,0.09774681
2745.png,5.9163845e-05
2746.png,0.9968015
2747.png,0.91500807
2748.png,0.21922104
2749.png,0.9996884
2750.png,0.97998375
2751.png,0.9598984
2752.png,0.7824026
2753.png,0.35073623
2754.png,0.031926624
2755.png,0.9798553
2756.png,1.0995152e-06
2757.png,0.99994874
2758.png,0.0006006062
2759.png,0.013064493
2760.png,0.9999105
2761.png,0.90912133
2762.png,0.9999981
2763.png,0.97975314
2764.png,0.1888543
2765.png,0.99878186
2766.png,0.49736485
2767.png,0.33296227
2768.png,0.10098758
2769.png,0.9999994
2770.png,0.015338637
2771.png,0.8932287
2772.png,0.0987257
2773.png,0.99197936
2774.png,0.50597847
2775.png,0.70080227
2776.png,0.05344705
2777.png,0.90356463
2778.png,0.000114582435
2779.png,0.6976577
2780.png,0.85925716
2781.png,0.9935428
2782.png,0.99994266
2783.png,0.99914324
2784.png,0.042521454
2785.png,0.9999416
2786.png,0.99869674
2787.png,1.5494332e-07
2788.png,0.00043231942
2789.png,0.0011503433
2790.png,0.00054333993
2791.png,0.0011530097
2792.png,0.009360815
2793.png,0.07782467
2794.png,0.9999639
2795.png,0.95458865
2796.png,0.95769626
2797.png,0.9994574
2798.png,0.82357615
2799.png,0.1284761
2800.png,0.9999974
2801.png,0.98097193
2802.png,0.00028412844
2803.png,0.999448
2804.png,0.0003106229
2805.png,3.8236696e-05
2806.png,0.9789241
2807.png,0.6378204
2808.png,0.17267096
2809.png,0.7804383
2810.png,0.9255774
2811.png,1.6515696e-05
2812.png,0.999972
2813.png,0.96799034
2814.png,0.91185796
2815.png,0.9999279
2816.png,0.012601242
2817.png,0.12645034
2818.png,0.6221065
2819.png,0.043489948
2820.png,0.485469
2821.png,0.0022392706
2822.png,0.45932123
2823.png,0.9995503
2824.png,0.61205703
2825.png,0.42503542
2826.png,2.7764775e-06
2827.png,0.9995254
2828.png,0.92812455
2829.png,0.3510024
2830.png,0.9998909
2831.png,0.8960551
2832.png,0.0023687829
2833.png,0.054301433
2834.png,0.72342265
2835.png,0.99341655
2836.png,0.99399805
2837.png,0.98266566
2838.png,0.27549016
2839.png,0.9996146
2840.png,0.00069391355
2841.png,0.052004762
2842.png,0.5592761
2843.png,1.0286975e-08
2844.png,0.004154588
2845.png,0.950792
2846.png,0.36450392
2847.png,0.00075143774
2848.png,0.63150483
2849.png,0.9924758
2850.png,0.9998154
2851.png,0.9978599
2852.png,0.44890636
2853.png,0.031874966
2854.png,7.4489566e-05
2855.png,0.9999974
2856.png,0.037620943
2857.png,0.7965426
2858.png,0.05581759
2859.png,0.99336904
2860.png,0.00284623
2861.png,0.9300184
2862.png,0.94803756
2863.png,0.8782119
2864.png,3.211133e-05
2865.png,7.428464e-05
2866.png,0.47092998
2867.png,0.9999778
2868.png,0.9745883
2869.png,0.5366628
2870.png,0.99812657
2871.png,0.9947725
2872.png,0.0077769035
2873.png,0.99997306
2874.png,0.93469155
2875.png,0.1961029
2876.png,0.0060389643
2877.png,0.0015510576
2878.png,0.99999857
2879.png,0.030837882
2880.png,0.93486166
2881.png,0.99134934
2882.png,1.0
2883.png,0.9507273
2884.png,0.030716853
2885.png,5.1724666e-05
2886.png,0.9779849
2887.png,0.9994742
2888.png,0.0051942444
2889.png,0.9993414
2890.png,0.99974936
2891.png,0.0051576775
2892.png,0.81182176
2893.png,0.9988323
2894.png,0.00028724625
2895.png,0.9957997
2896.png,0.9501876
2897.png,0.9560717
2898.png,0.9132978
2899.png,0.9999126
2900.png,0.9957853
2901.png,0.15251513
2902.png,0.9887989
2903.png,0.00048569747
2904.png,0.8520758
2905.png,0.04932671
2906.png,0.99996626
2907.png,0.8017837
2908.png,0.9999993
2909.png,4.6969137e-05
2910.png,0.7433058
2911.png,0.99958116
2912.png,0.9993561
2913.png,0.806532
2914.png,0.9998708
2915.png,2.2385104e-08
2916.png,0.99993205
2917.png,0.9008542
2918.png,0.95420307
2919.png,0.99969983
2920.png,0.9997235
2921.png,0.000108506756
2922.png,0.30447954
2923.png,0.024263872
2924.png,0.99992657
2925.png,0.98552066
2926.png,0.071602024
2927.png,5.9534927e-06
2928.png,0.9999999
2929.png,0.00011275167
2930.png,0.9946439
2931.png,0.111204326
2932.png,0.9394472
2933.png,0.9999974
2934.png,0.004483183
2935.png,0.9771903
2936.png,0.98272854
2937.png,0.93205005
2938.png,0.99978477
2939.png,0.019399265
2940.png,0.9992736
2941.png,0.0011820733
2942.png,0.9945433
2943.png,0.98897785
2944.png,0.9976634
2945.png,4.328873e-05
2946.png,0.9822603
2947.png,0.9717567
2948.png,0.9999999
2949.png,0.9990664
2950.png,0.99899083
2951.png,0.7546809
2952.png,0.38964882
2953.png,0.9985812
2954.png,0.46637377
2955.png,0.99995995
2956.png,0.9999107
2957.png,1.7348642e-05
2958.png,0.45004848
2959.png,0.85895175
2960.png,0.00014166912
2961.png,0.00036156332
2962.png,0.54794335
2963.png,4.232394e-07
2964.png,0.9789697
2965.png,0.018008044
2966.png,0.58221054
2967.png,0.11694695
2968.png,0.99502796
2969.png,0.9999999
2970.png,0.49825698
2971.png,0.19644034
2972.png,0.9363784
2973.png,0.9981402
2974.png,0.98880076
2975.png,2.4362427e-05
2976.png,0.96691084
2977.png,0.9990872
2978.png,0.9832765
2979.png,0.010216535
2980.png,0.9999604
2981.png,0.38580894
2982.png,0.94958186
2983.png,0.008812318
2984.png,6.0848256e-06
2985.png,0.92047286
2986.png,0.9982817
2987.png,0.99990404
2988.png,0.9989453
2989.png,0.99564904
2990.png,2.8945585e-06
2991.png,0.9200529
2992.png,0.07939197
2993.png,0.9999802
2994.png,0.986048
2995.png,0.96877354
2996.png,0.0002922244
2997.png,0.9993438
2998.png,0.9640818
2999.png,0.9922874
3000.png,1.6571433e-10
3001.png,0.10617501
3002.png,0.99372816
3003.png,0.0019511749
3004.png,0.0007622892
3005.png,3.1284413e-05
3006.png,0.9961765
3007.png,0.00045573164
3008.png,0.99749506
3009.png,0.98585355
3010.png,0.98892957
3011.png,0.19016032
3012.png,0.12805541
3013.png,2.8220265e-05
3014.png,5.405628e-05
3015.png,0.99529606
3016.png,2.6218851e-08
3017.png,0.98424006
3018.png,0.9966288
3019.png,0.0029822774
3020.png,0.9999591
3021.png,0.9999213
3022.png,0.9997507
3023.png,0.23198134
3024.png,0.96110535
3025.png,0.998793
3026.png,3.098967e-06
3027.png,0.9994574
3028.png,0.95547706
3029.png,0.11464692
3030.png,3.726445e-05
3031.png,0.017514396
3032.png,0.9982685
3033.png,0.9933375
3034.png,0.9997571
3035.png,0.042588163
3036.png,0.97460246
3037.png,0.32661822
3038.png,0.51031506
3039.png,0.037340067
3040.png,0.00036840534
3041.png,0.34388077
3042.png,0.008668681
3043.png,0.3560219
3044.png,1.3215575e-05
3045.png,0.33932397
3046.png,2.0166443e-08
3047.png,0.9114295
3048.png,1.8815432e-06
3049.png,0.9993932
3050.png,1.9198162e-05
3051.png,0.020370293
3052.png,0.894736
3053.png,0.9991167
3054.png,0.998814
3055.png,0.9995173
3056.png,0.9252037
3057.png,0.9875261
3058.png,0.9823845
3059.png,0.89737177
3060.png,0.98247355
3061.png,0.00040512942
3062.png,0.0464002
3063.png,0.9976229
3064.png,0.9984289
3065.png,0.9999888
3066.png,0.99863774
3067.png,0.9999999
3068.png,0.71716565
3069.png,0.99961346
3070.png,0.99821585
3071.png,0.2842089
3072.png,0.8991281
3073.png,0.4876769
3074.png,0.93101734
3075.png,0.019450663
3076.png,0.3897713
3077.png,0.0014895366
3078.png,0.9419976
3079.png,3.7231437e-06
3080.png,0.99999285
3081.png,0.87513816
3082.png,0.0012763961
3083.png,0.5674448
3084.png,0.842959
3085.png,0.54232746
3086.png,0.9764588
3087.png,0.08949747
3088.png,0.0009775554
3089.png,0.058291495
3090.png,0.9999275
3091.png,0.568343
3092.png,0.7319681
3093.png,9.658106e-05
3094.png,0.02900051
3095.png,5.6949062e-05
3096.png,9.3595395e-07
3097.png,0.9999703
3098.png,0.98628634
3099.png,0.99665713
3100.png,0.9981329
3101.png,0.087181896
3102.png,0.9328336
3103.png,0.9991372
3104.png,0.00010837161
3105.png,0.9888777
3106.png,0.8713478
3107.png,0.35572934
3108.png,0.9999943
3109.png,0.99396014
3110.png,0.9479513
3111.png,0.00034088592
3112.png,0.9937727
3113.png,9.366324e-05
3114.png,0.63264996
3115.png,0.8861431
3116.png,0.9446725
3117.png,0.99625033
3118.png,0.08567484
3119.png,0.9880238
3120.png,5.4291027e-05
3121.png,0.99994814
3122.png,0.070535734
3123.png,0.99916804
3124.png,0.99981207
3125.png,0.0006862862
3126.png,0.0071461215
3127.png,0.30222017
3128.png,0.990289
3129.png,0.99999833
3130.png,0.0014852625
3131.png,2.5639642e-05
3132.png,0.83407074
3133.png,0.54811144
3134.png,0.34052327
3135.png,0.0009141868
3136.png,0.011221884
3137.png,0.016484797
3138.png,2.8506474e-08
3139.png,0.9988513
3140.png,6.124715e-05
3141.png,0.018414058
3142.png,0.9717001
3143.png,4.4574208e-05
3144.png,0.9999856
3145.png,0.5873246
3146.png,0.002619564
3147.png,0.4300366
3148.png,0.9690252
3149.png,0.3266141
3150.png,0.03395313
3151.png,0.9988661
3152.png,0.003704714
3153.png,0.2627273
3154.png,0.6758105
3155.png,0.9736462
3156.png,0.038812567
3157.png,6.600325e-07
3158.png,0.9583066
3159.png,0.91438967
3160.png,0.7037169
3161.png,0.0018010323
3162.png,0.9999931
3163.png,0.92329216
3164.png,0.98490727
3165.png,0.02129068
3166.png,7.680046e-05
3167.png,0.01696637
3168.png,0.00055463426
3169.png,0.7983866
3170.png,0.012117761
3171.png,0.11999287
3172.png,0.5532601
3173.png,0.99998724
3174.png,0.0001396342
3175.png,0.0003670571
3176.png,0.8011642
3177.png,0.89436966
3178.png,0.99441683
3179.png,5.55999e-05
3180.png,0.003213871
3181.png,0.0034262482
3182.png,0.00567695
3183.png,0.9968731
3184.png,7.3724107e-09
3185.png,0.97789633
3186.png,7.381109e-08
3187.png,0.76069325
3188.png,0.987241
3189.png,0.00010801691
3190.png,0.99987483
3191.png,0.99998975
3192.png,0.8676724
3193.png,0.70855856
3194.png,0.56745976
3195.png,2.7028493e-06
3196.png,0.18776117
3197.png,0.9979665
3198.png,1.0
3199.png,0.9959549
3200.png,0.39058465
3201.png,6.516187e-06
3202.png,0.9794348
3203.png,1.4660954e-05
3204.png,0.9999734
3205.png,0.9957339
3206.png,0.9669069
3207.png,0.18748212
3208.png,0.36310703
3209.png,0.05990097
3210.png,0.99407274
3211.png,0.9981053
3212.png,0.19136411
3213.png,0.04492792
3214.png,0.96899205
3215.png,0.99997234
3216.png,9.682691e-05
3217.png,0.99991894
3218.png,0.009950648
3219.png,0.010551116
3220.png,0.6519861
3221.png,0.9243879
3222.png,0.9988869
3223.png,0.99999905
3224.png,0.2051697
3225.png,0.9006487
3226.png,0.99521434
3227.png,0.999236
3228.png,0.01379225
3229.png,0.8282242
3230.png,0.9621804
3231.png,0.00034422384
3232.png,0.9777411
3233.png,0.95667076
3234.png,0.9977406
3235.png,0.99935824
3236.png,0.9993481
3237.png,0.6988605
3238.png,0.99399084
3239.png,0.00025462618
3240.png,0.87179005
3241.png,0.5428943
3242.png,0.99931955
3243.png,0.5153087
3244.png,0.02336541
3245.png,0.29137307
3246.png,0.8250254
3247.png,0.99839777
3248.png,0.999762
3249.png,0.33785954
3250.png,0.99950635
3251.png,0.21764663
3252.png,0.91884273
3253.png,3.5852645e-05
3254.png,0.00012706144
3255.png,0.0006663974
3256.png,0.14223562
3257.png,0.9797823
3258.png,8.449661e-05
3259.png,0.99895215
3260.png,0.9757697
3261.png,0.99860007
3262.png,0.99283653
3263.png,0.8480193
3264.png,0.0046658074
3265.png,0.0069757984
3266.png,0.99596643
3267.png,0.9995814
3268.png,0.9985996
3269.png,0.06211404
3270.png,0.13554248
3271.png,0.99480754
3272.png,0.9987262
3273.png,0.47781312
3274.png,0.00014257916
3275.png,0.99536395
3276.png,0.9999782
3277.png,0.9948285
3278.png,0.9989593
3279.png,6.833633e-07
3280.png,5.618741e-06
3281.png,0.93101263
3282.png,0.4265709
3283.png,0.27148658
3284.png,0.06717037
3285.png,0.686139
3286.png,0.9978941
3287.png,0.18311632
3288.png,0.1337578
3289.png,0.99681455
3290.png,0.16713907
3291.png,0.9987895
3292.png,0.9999014
3293.png,0.983488
3294.png,2.0356013e-06
3295.png,0.077245444
3296.png,0.999793
3297.png,0.13119854
3298.png,0.001544674
3299.png,0.99986684
3300.png,0.91679335
3301.png,0.99956614
3302.png,0.9987785
3303.png,0.0050304118
3304.png,0.010135975
3305.png,0.9907108
3306.png,0.9999993
3307.png,0.51719594
3308.png,0.0018563451
3309.png,0.9023927
3310.png,0.8497805
3311.png,0.99999964
3312.png,0.00097306067
3313.png,0.95324624
3314.png,0.9424571
3315.png,0.9249092
3316.png,0.020346534
3317.png,4.2531272e-07
3318.png,0.9999995
3319.png,0.29277065
3320.png,0.2572361
3321.png,0.06495775
3322.png,0.99353385
3323.png,0.12631176
3324.png,1.7399692e-05
3325.png,0.90889883
3326.png,0.99999976
3327.png,4.3856173e-07
3328.png,0.9999769
3329.png,0.05319691
3330.png,0.9991923
3331.png,0.0011330778
3332.png,0.9999995
3333.png,0.24393122
3334.png,0.99987614
3335.png,0.026259432
3336.png,0.47678685
3337.png,0.7481207
3338.png,0.0021742997
3339.png,0.7897654
3340.png,0.9868073
3341.png,0.03587761
3342.png,0.35340816
3343.png,0.9858161
3344.png,0.6824101
3345.png,0.44623888
3346.png,0.00014937008
3347.png,0.9231243
3348.png,0.9977558
3349.png,0.4796896
3350.png,0.99901736
3351.png,0.17164396
3352.png,0.015077295
3353.png,0.9999397
3354.png,0.985202
3355.png,0.15531401
3356.png,0.9999906
3357.png,0.8193431
3358.png,0.53362787
3359.png,0.99967086
3360.png,0.005439184
3361.png,0.9999399
3362.png,0.992448
3363.png,0.9496695
3364.png,0.9974305
3365.png,0.06226792
3366.png,0.95424265
3367.png,0.052009735
3368.png,2.1241167e-05
3369.png,0.906388
3370.png,0.9994783
3371.png,0.8701751
3372.png,0.9608881
3373.png,0.9980573
3374.png,0.0006921313
3375.png,0.00093322754
3376.png,0.9937698
3377.png,3.4515153e-07
3378.png,0.8837057
3379.png,0.9988431
3380.png,2.0749521e-05
3381.png,0.82114595
3382.png,0.0075843516
3383.png,0.9999131
3384.png,0.9148823
3385.png,0.36331144
3386.png,0.7833614
3387.png,0.9684785
3388.png,0.094985306
3389.png,0.35296348
3390.png,0.009878609
3391.png,0.34480485
3392.png,0.9917761
3393.png,0.99964964
3394.png,0.9915782
3395.png,0.0036159963
3396.png,0.19219545
3397.png,0.00028789713
3398.png,1.0
3399.png,0.0003403711
3400.png,0.99998975
3401.png,0.178853
3402.png,0.0133965425
3403.png,0.9117985
3404.png,0.00015367812
3405.png,0.9993351
3406.png,2.0931036e-06
3407.png,0.99999785
3408.png,0.0007913977
3409.png,0.99946517
3410.png,1.2563311e-06
3411.png,0.9999685
